id;Height;Weight;Male
129;66.2428983411553;171.69315968571;1
130;67.4921929772739;191.699604784328;1
131;65.8062482913584;165.850647784905;1
132;71.4437056615428;185.662741323862;1
133;68.4644058223141;178.281800729884;1
134;63.98792460498;150.979051250134;1
135;71.0018976858456;209.929323430504;1
136;68.1397241925525;174.157804341493;1
137;68.395400248121;179.878977102334;1
138;68.0962197450165;167.747141247633;1
139;68.1405903559209;183.044660372103;1
140;68.8600903087433;169.556820782151;1
141;66.1488525422307;173.431672660432;1
142;66.2060320529589;180.889554609418;1
143;67.4321202146878;183.508932854723;1
144;69.471106031247;205.977910165675;1
145;70.5158596943462;183.759845192649;1
146;71.3383760399558;201.954495466668;1
147;71.0019447673538;216.120094736912;1
148;66.202347706273;159.390323744187;1
149;72.5433070453887;210.336424661861;1
150;67.4793517580411;178.618350159953;1
151;65.3504105558103;146.739797635802;1
152;70.8440624208882;195.937014974314;1
153;69.9384752593112;170.175853813004;1
154;64.7398154829922;169.654054121188;1
155;69.3084028803936;198.378693643572;1
156;68.8384628598724;179.907716915983;1
157;61.9373232676829;147.263686501559;1
158;68.5933355351181;176.984251121287;1
159;65.2185755780772;185.467788373205;1
160;64.3336481069845;177.49380233889;1
161;68.7489067017398;169.827477419625;1
162;72.4896554004081;198.581698249799;1
163;67.2339309182551;203.350339274846;1
164;67.263604843261;193.217672687431;1
165;65.1185042831735;178.134945178843;1
166;66.2628200381632;162.77958340469;1
167;67.7016796596273;159.286510598869;1
168;65.530695966695;172.114311951227;1
169;69.8689698092041;201.837042594883;1
170;68.481875364733;170.352329550626;1
171;72.2139633457195;205.389760708631;1
172;68.1795326940723;169.787768075943;1
173;71.9812065428705;200.437310528735;1
174;66.0651367327304;178.588954037204;1
175;66.6561641698185;168.014029738329;1
176;67.5994241952902;177.766425839946;1
177;68.245944093831;193.277623999542;1
178;64.808621440717;162.379540639612;1
179;67.4922182698406;183.383824391458;1
180;68.1807307068654;181.056095285359;1
181;69.553384902902;210.871798957101;1
182;66.4022496683603;165.568499073011;1
183;66.5921571146877;196.148449846229;1
184;71.9358865828482;202.046425151919;1
185;68.2870417278818;170.413602496365;1
186;69.9554511951638;201.948085296608;1
187;71.8511291454027;193.386984552842;1
188;65.7554986406737;179.855689615225;1
189;67.0318520789828;156.489934998191;1
190;76.7098348578592;235.035418820022;1
191;72.5711213712958;230.560534959742;1
192;69.7288048973671;203.895654986365;1
193;72.799224004586;218.216396639014;1
194;72.5393540719418;222.667177921523;1
195;72.2947433844169;208.474865890573;1
196;67.2533248158638;180.779780013772;1
197;75.9444603760016;231.92474850911;1
198;66.3162319187446;170.593858104457;1
199;71.1560534900436;188.271456288347;1
200;71.1922022869477;196.061529163376;1
201;72.1975120071642;214.603584170431;1
202;75.1408214339315;224.12427132956;1
203;64.4115293597211;158.579397323387;1
204;64.7344243580774;166.501114745286;1
205;63.4145871379546;160.140615622405;1
206;67.8486652335686;176.172634254583;1
207;65.9317848288;174.485294666451;1
208;70.9665504363426;193.906498798923;1
209;67.5807472772935;186.991606706801;1
210;68.589270437901;173.595796099507;1
211;70.3247534441504;193.346560303991;1
212;72.3944804051075;208.436509038226;1
213;70.8208567145256;206.032977800797;1
214;65.9033012610258;172.57523095707;1
215;74.7953750218274;232.63540284736;1
216;67.6809190342573;177.24014549544;1
217;67.1559627687305;175.646690214202;1
218;71.7748412248401;212.626102288605;1
219;64.6652319449664;166.969204009677;1
220;68.1227683623759;196.414415275124;1
221;66.786927239528;165.431242225646;1
222;66.805849836748;176.565818557689;1
223;67.8860137980274;174.65203471581;1
224;69.1735769192432;195.237529301091;1
225;70.2249233263794;205.684438396274;1
226;64.8557991775539;158.34144236048;1
227;67.8210932715426;169.081008273884;1
228;63.4402474670865;135.655875865835;1
229;71.8484348479039;218.157469450706;1
230;66.7280736470863;155.899541329016;1
231;71.9683056520603;201.528177430467;1
232;76.0213474760963;235.926060648678;1
233;71.4761012826014;195.392617577504;1
234;67.3698086448686;176.636163567362;1
235;70.5552437595499;198.460248600108;1
236;69.8671012814472;185.716910023673;1
237;67.9475700421625;177.347779818472;1
238;74.104558863713;215.759703523821;1
239;69.167836299535;187.02242030157;1
240;66.557228572704;171.587884316854;1
241;66.7016049901078;172.839809078093;1
242;67.2460649543824;168.280286893893;1
243;69.0513854849974;163.82048892775;1
244;70.6727471767308;190.023434180521;1
245;65.4989951214088;156.869951668729;1
246;65.1872208535622;172.606482559614;1
247;67.5681430060826;169.063982994918;1
248;73.8153856882339;231.374508117238;1
249;71.606564208448;207.250476751691;1
250;67.724749235945;172.152772178008;1
251;68.231131952185;199.827758022834;1
252;65.9294217100738;168.090412215803;1
253;71.5484957096636;197.819614833288;1
254;69.1643811220365;196.892315040706;1
255;68.5976593239588;180.221780102342;1
256;71.0575108857852;189.134012435934;1
257;63.6440595814991;158.422717319974;1
258;71.1824553956369;208.922682655891;1
259;66.1286731698491;187.141119453372;1
260;65.0573731150978;157.582431535246;1
261;68.0913743588464;181.644444983884;1
262;70.993143899047;204.746678174754;1
263;74.2211748776249;231.130189759308;1
264;69.3271181795885;186.258429614423;1
265;64.9313421940842;181.09386963888;1
266;68.3468423145436;198.920979667801;1
267;70.9291250844694;203.370463215939;1
268;61.4778092015939;161.028752141872;1
269;68.4908127185185;189.806681842181;1
270;72.0498898708186;200.202828506602;1
271;72.5216670257767;221.862650308484;1
272;71.233911393331;214.060148220865;1
273;72.2591151862599;201.70142161741;1
274;67.5650399045651;187.187093632233;1
275;72.26760699498;196.527466895855;1
276;62.6002479975529;151.720703729313;1
277;66.2364372917754;167.297530251137;1
278;69.6504374123688;198.843695964623;1
279;69.2859214061721;178.789547981921;1
280;70.7252787373505;193.539252115985;1
281;68.8286149599904;197.737905022318;1
282;66.0144282335004;184.461811520982;1
283;66.4148820603895;155.194771686925;1
284;66.6156243917126;160.991989871194;1
285;68.0348217821036;189.084461735075;1
286;70.5023980440946;172.985777146208;1
287;69.1577294930868;195.895256857188;1
288;70.7950226136223;215.74645530523;1
289;65.1943771233415;166.707373059357;1
290;74.7857143190925;239.464342902696;1
291;71.0669062761598;184.27924583305;1
292;69.334197785954;199.983890906512;1
293;69.8992039506227;191.412231132701;1
294;64.4251937917821;169.109401417791;1
295;67.85213069861;194.744522494038;1
296;67.549069488044;183.266533117893;1
297;74.7674468449337;210.369908709756;1
298;71.4189459863648;198.042483889936;1
299;67.1203443862066;172.664090375104;1
300;69.8595879120267;197.070856157865;1
301;68.4308133914105;190.505810039573;1
302;67.9334826070233;184.555483105293;1
303;68.4953431552723;179.929816647941;1
304;65.2441434106539;159.50321976539;1
305;70.18535204699;197.884507071155;1
306;71.1041331645307;217.269605198307;1
307;68.4475785430627;187.907425986628;1
308;65.4205768240508;176.861684237851;1
309;67.7007881137183;185.148202101777;1
310;74.2230630621199;223.308040304474;1
311;71.1672458708534;206.942981776074;1
312;67.2307718899502;171.016940600979;1
313;67.880559193661;175.222847965396;1
314;67.3763754684836;173.310395551927;1
315;68.7612469290256;181.125973501963;1
316;71.7052725009646;202.609008338003;1
317;69.3809947926619;199.850920048803;1
318;73.7165276342286;223.514722344292;1
319;69.4533762078207;219.261706666844;1
320;70.7862898094215;211.216080923481;1
321;71.7684637369012;200.798982967421;1
322;69.3434539586165;208.809775337563;1
323;65.2860255086334;161.420081658509;1
324;70.9218444138077;207.835944561795;1
325;68.5966626863791;180.831237755497;1
326;68.6037964328568;176.815476209732;1
327;69.4787441197736;194.603768502719;1
328;65.9308962149966;163.008431653289;1
329;68.5233452979566;173.270657154824;1
330;73.9291241262215;215.620035427178;1
331;71.1979378222303;210.134529042031;1
332;66.5565868729681;185.042324084993;1
333;71.7422762291745;187.965355359453;1
334;69.7448293316538;188.181124848229;1
335;66.7506541256505;179.542017143198;1
336;69.6924222571513;211.71842896173;1
337;70.4035168308414;197.692142083456;1
338;69.0197361098685;186.287991990979;1
339;64.732287155256;166.10607243739;1
340;70.9980744408969;188.811769976897;1
341;64.4598142530512;161.378773212037;1
342;69.749522583002;193.476258831235;1
343;71.5268488121848;189.282246099829;1
344;68.327915863972;207.784924645001;1
345;70.7647201641119;199.323094259304;1
346;71.4190496341516;209.858256604748;1
347;69.3904740948909;180.175472763871;1
348;72.001732217799;196.214414481383;1
349;69.1914749733353;189.438840351539;1
350;66.1663632831791;165.514607433147;1
351;67.272142995153;182.39433469242;1
352;70.9158354035361;189.557637460086;1
353;69.1198877896665;189.625914076302;1
354;67.409025871346;170.191325429211;1
355;72.938649040208;216.097454719831;1
356;70.4909286959958;177.067774350773;1
357;69.0082594618674;196.051188755039;1
358;66.7621099176273;167.700496231312;1
359;69.1206637294553;179.607870051102;1
360;73.1262671878997;220.661405093753;1
361;67.4868238954174;164.295241252612;1
362;64.95507833495;156.54478634954;1
363;67.7824890749697;183.681029038066;1
364;67.662398796047;170.305493490476;1
365;66.4763970064683;168.627263912841;1
366;72.9870702010434;209.637974489395;1
367;69.5632322771984;195.34602697044;1
368;71.0035601394697;194.322601360166;1
369;69.9156373621056;219.367916747189;1
370;71.697141788046;205.161748286445;1
371;67.6499408575301;178.882633665742;1
372;68.2955545645253;181.724931465833;1
373;68.687255673712;203.560333836071;1
374;68.9157716453463;165.155898683434;1
375;68.9608796727544;197.931429550253;1
376;67.2472352041876;173.284033013291;1
377;68.915863641061;183.947788899966;1
378;65.8385445036175;139.5340469401;1
379;64.6710755478367;160.188531344114;1
380;66.2958977236134;163.60400219191;1
381;67.0975857472015;193.955107443761;1
382;66.998289732799;189.893342494401;1
383;70.9619709026438;184.223932043739;1
384;68.4208722048485;190.795542169576;1
385;67.6525275866462;188.200679380904;1
386;75.6201931582543;226.207779869446;1
387;70.549242022249;197.879373104868;1
388;68.8908389093416;190.51348690364;1
389;68.2845319195117;176.24658343627;1
390;64.9950782592052;177.727094498411;1
391;65.5757715426728;173.691592194197;1
392;69.3060882402712;210.463687540605;1
393;65.7047154221532;170.100563318173;1
394;67.8039910102957;173.459891805983;1
395;69.2161473119131;184.936690322645;1
396;68.015006008896;194.286945947274;1
397;61.9269489433641;149.149684837724;1
398;67.2663627155588;192.4707695606;1
399;67.6768218539142;179.750807982436;1
400;69.9709036159667;202.863293032098;1
401;65.3134615369232;163.357331518913;1
402;71.9060054405707;217.027714643657;1
403;66.2339040421843;183.16123245569;1
404;65.814942824229;166.583610507509;1
405;72.8449478550183;205.250889151117;1
406;70.9494434526129;189.703088823966;1
407;71.3438076277468;218.58633639737;1
408;71.0556641579506;203.139433025567;1
409;61.9255472947778;139.905070315411;1
410;68.7624575579021;196.293805874861;1
411;67.5839414255894;179.937011167166;1
412;67.3616946688862;164.145922397398;1
413;65.8791565562673;168.174864370716;1
414;68.6947621511413;189.742541903603;1
415;69.5348615536043;195.17039149894;1
416;66.6346908282865;190.467958779164;1
417;69.8099015736912;204.426598301005;1
418;68.6798736853237;196.151622823601;1
419;71.615178750348;209.670773879197;1
420;69.6897953335489;190.933400489868;1
421;70.9010863653248;197.944832362141;1
422;68.005813992332;186.78033784958;1
423;70.6157439783607;188.663832117765;1
424;71.5711941575576;176.376642766115;1
425;73.0128632629827;209.329483369428;1
426;60.748117867457;136.167865724177;1
427;69.082119625473;190.935182500985;1
428;69.3387376279613;191.445654280964;1
429;67.7571377115653;184.938229910773;1
430;76.0270818630512;232.313470969478;1
431;72.2276161601432;201.778853950381;1
432;68.9210413450252;188.328807061518;1
433;65.334927680754;174.655697250193;1
434;65.932403451767;183.943338755166;1
435;70.4666893102283;187.5174420175;1
436;73.181043621139;213.847452872237;1
437;68.550879686478;175.219518795655;1
438;68.5294082502857;169.544805445436;1
439;63.5964554204545;144.591922421247;1
440;67.1442412277953;175.679190176701;1
441;70.8163706158515;197.198401561075;1
442;73.530284807779;222.925916699257;1
443;66.1410689194018;165.404545337709;1
444;67.9068497483934;170.417231213329;1
445;71.4333758216347;216.633999687682;1
446;67.1126797980262;173.707504236685;1
447;73.2839179655908;217.896039742328;1
448;63.6725831540933;161.013145838894;1
449;69.2253203013539;193.756325798869;1
450;69.6701240248717;177.119160725399;1
451;70.4854481656936;204.827449737938;1
452;69.0046778666841;176.731892478922;1
453;68.4578940081104;192.761885655036;1
454;66.024733782518;166.96102047344;1
455;69.3181691252784;186.737995548307;1
456;69.0777405646964;188.506178710684;1
457;73.5622703667904;208.361491812853;1
458;66.0876888866475;161.495814307993;1
459;73.5259843332352;214.966459199799;1
460;69.6790602156639;205.133435498665;1
461;66.6767811169297;183.197306840047;1
462;72.9616654677117;208.895044285857;1
463;68.246872144459;207.925576545187;1
464;71.9566258887157;210.663827812062;1
465;71.0586333491432;204.272837745409;1
466;66.9769499482511;195.198730107264;1
467;68.478002075726;190.686022530134;1
468;71.2844413912849;199.635326578537;1
469;64.980456290984;166.821547345859;1
470;66.7618838734058;178.797508975099;1
471;68.7661617238793;185.772157505947;1
472;68.9925435671764;193.754990936111;1
473;71.295194595564;228.800516094148;1
474;69.0494784004474;192.349701712414;1
475;66.5414820162944;175.983491137569;1
476;68.5155234451208;176.141239163871;1
477;67.4597153131659;177.482524908403;1
478;71.3573824126824;201.760776882651;1
479;68.5904060416654;176.843079926229;1
480;69.736086706944;185.524260351598;1
481;69.8338570670345;188.041029020603;1
482;72.4105857637391;189.384438292527;1
483;65.4345968678659;166.096744020516;1
484;66.2676567702434;170.250178653613;1
485;69.9743008732506;212.80425895999;1
486;71.2091942237274;196.14550620845;1
487;69.9374001925209;202.279069679297;1
488;71.3860221929526;201.332006891009;1
489;64.5887816699057;158.454094446398;1
490;68.7929844158731;174.489486264089;1
491;68.4457467280668;183.783382685316;1
492;69.2015781220676;188.103506112668;1
493;69.4260173088723;176.193429823813;1
494;69.6062252013619;194.200711875856;1
495;72.8817069731098;194.199508871416;1
496;62.1783312217775;145.898842373806;1
497;68.8747066201055;191.833709173715;1
498;71.0800835585909;209.853553640725;1
499;72.1825341217157;201.261464391648;1
500;72.0627549780187;208.781853387475;1
501;67.3800578933842;182.673405387725;1
502;67.9346345330211;166.435068826956;1
503;70.8019302593082;193.393542614483;1
504;65.5491212718992;178.448179734226;1
505;70.1912244814707;205.941790671464;1
506;71.7789953682703;199.209842441218;1
507;68.1302884151545;192.029566571562;1
508;68.3594825628257;175.260864429376;1
509;66.090357013204;170.006445104546;1
510;71.5801231387686;205.347596206115;1
511;73.5366677229231;196.043295071718;1
512;71.1155318413304;208.145256645714;1
513;70.7943025458134;202.890757825725;1
514;71.7290604846774;188.595023951021;1
515;63.1965303693731;162.429727448715;1
516;68.1011134090994;182.852399097347;1
517;65.8560997291531;157.317461364304;1
518;68.3464565013792;178.675992067492;1
519;69.5602289299611;187.217485931716;1
520;68.7283040728389;171.620966570458;1
521;70.1582776521047;200.534178304201;1
522;68.9233366538642;193.927360410157;1
523;64.3001741979872;155.489728964615;1
524;70.4556330557961;192.527904959489;1
525;68.6240631902513;159.862467400555;1
526;69.6647517445683;176.25927439784;1
527;69.0588845404837;171.708926273601;1
528;67.2269862252501;181.709618932242;1
529;66.115799694985;171.386659244003;1
530;68.617387345682;179.132024597883;1
531;69.2490128135195;187.469371391246;1
532;69.6419061835922;182.004522302487;1
533;72.7970283570657;214.474035549004;1
534;75.0439950721537;208.526426975474;1
535;70.9726841308934;190.221992860972;1
536;74.3880124251986;217.14379049327;1
537;64.3621638717144;156.073898515176;1
538;71.3270010663305;206.385191144764;1
539;67.172024442062;178.152781433495;1
540;74.4016718853099;228.838395801115;1
541;63.8679209595893;174.473362892894;1
542;68.885991766866;164.21490258191;1
543;72.1319902243921;212.157275700066;1
544;68.403726169279;206.014939808132;1
545;65.0926563918755;167.433532984504;1
546;69.229679115924;195.218639696094;1
547;71.9477882649162;209.175489088048;1
548;67.4629906554446;182.301285584692;1
549;69.3129086423205;190.18514691198;1
550;63.7310481676985;160.344903874399;1
551;60.6798174028202;129.301023766729;1
552;70.6633230772118;195.626319057537;1
553;67.594031125615;186.751416941505;1
554;74.6495078833149;227.500645068307;1
555;70.4670788540361;197.187532031265;1
556;71.9440105192761;209.5562827193;1
557;74.0257508102552;209.75927206677;1
558;70.782228162223;220.436786379453;1
559;64.7272569610009;169.207936994027;1
560;68.3830240801838;185.845616779891;1
561;71.4692208023458;192.691493116905;1
562;66.9444537375838;177.026087781898;1
563;70.7969790042164;199.947383058908;1
564;65.2924347799135;168.710290250236;1
565;61.7540098289705;123.528143020198;1
566;62.4806713089603;160.242238208749;1
567;67.8056798701788;197.082611042199;1
568;69.5259942797687;161.970937553318;1
569;72.5007566339455;201.655055938162;1
570;70.4852947444441;194.786198325054;1
571;66.689735993223;162.565406733935;1
572;71.29191758372;175.810967713132;1
573;71.7967671979694;209.379310185811;1
574;73.0563442505026;204.4603316173;1
575;68.8533543682849;210.869084178877;1
576;66.045443857521;169.326284191826;1
577;73.985901415574;223.326104950414;1
578;69.2516178781137;192.946891078924;1
579;69.3406572151521;172.904801447625;1
580;70.976264966752;191.572153555511;1
581;63.5612776251623;157.119544459453;1
582;69.7701509519637;182.795494321816;1
583;65.1884775622368;151.886942249695;1
584;69.978940819921;193.341082818018;1
585;69.7505971518031;185.427970139056;1
586;71.1714311524347;195.38231076051;1
587;70.5720017829453;174.196887301378;1
588;65.6510895191431;164.649813939991;1
589;67.138414139275;163.845001328561;1
590;65.9180869418123;174.719958105635;1
591;73.7866364434803;212.900555995405;1
592;67.7372513405283;172.794260611103;1
593;65.5440762535086;171.980331261146;1
594;71.2139125656884;195.923416498401;1
595;65.5923540298347;174.81534851306;1
596;65.6675544806922;174.566855841687;1
597;61.9727358785594;140.277749662033;1
598;73.8999386863723;215.559703251912;1
599;72.3421836419704;215.858233901414;1
600;70.3116943408726;184.243860348496;1
601;67.1155643547224;168.202167127644;1
602;65.9324817643713;151.384618198034;1
603;67.2277450207952;185.970160851636;1
604;70.1143436293898;203.241731802719;1
605;74.8414997197116;223.945670277953;1
606;64.5273026254953;148.472185853494;1
607;70.0512546906491;207.194647294605;1
608;71.8331687752888;205.193061760797;1
609;72.8367396943866;209.422484275198;1
610;73.301865746729;199.166928678883;1
611;66.39319244743;165.064609545545;1
612;66.5151619602185;180.760534823182;1
613;69.2728126084372;202.298760151666;1
614;68.2319539277068;195.261990296064;1
615;70.4138690342612;184.232661744937;1
616;69.7268852052361;188.453759671202;1
617;65.510733890584;157.205025302195;1
618;69.1372693569977;196.5523243152;1
619;73.6661887960567;208.366179328565;1
620;65.8927525257603;158.184985696975;1
621;68.3544289583384;184.598427955692;1
622;70.424730529607;197.90752114977;1
623;72.0802011466065;202.867236668923;1
624;71.711124785333;199.080778987396;1
625;65.7291618715397;156.223958465888;1
626;63.8983381991847;168.299537977425;1
627;70.3160097119508;201.510688097382;1
628;65.788729792806;174.584879939493;1
629;69.8274641852115;196.930792028562;1
630;68.3311500917703;197.756770319413;1
631;67.7415892669206;165.64328330518;1
632;75.0338894406835;232.886117051993;1
633;73.4040585211468;192.732404676961;1
634;69.55476187936;192.181668737126;1
635;64.5390397840475;157.129277198286;1
636;67.5467614711226;163.495202566767;1
637;73.0964779848914;205.157577990748;1
638;66.5539810727358;171.428591885687;1
639;73.9916041888572;208.964583561346;1
640;70.8626880592361;209.759114032409;1
641;71.5687336966565;206.260457759816;1
642;65.8383911344328;177.211696598095;1
643;70.2755336626221;211.716253810906;1
644;61.773521995356;149.514839170261;1
645;74.8249453074994;220.336366886695;1
646;71.6051458474554;192.427913613357;1
647;67.260103577221;163.386512746963;1
648;70.9241944325351;199.778372639881;1
649;75.0596686483632;218.583687985;1
650;73.1008762422727;223.206451566012;1
651;70.6619920308473;217.951882605948;1
652;67.1446673494398;171.207778898624;1
653;67.1231534297474;147.537956155257;1
654;69.5249439626314;170.03718625117;1
655;65.2246916634494;160.836074452623;1
656;68.4104628205716;185.127735469558;1
657;68.763463696161;177.083388175076;1
658;67.9368688125212;188.884096818794;1
659;69.2378286911685;159.244886180877;1
660;68.46572391809;188.079276046176;1
661;65.6942935969472;150.960619570537;1
662;69.4309980463662;172.325881178479;1
663;66.1353914165956;166.363818692456;1
664;70.8770481302174;186.339824370789;1
665;65.9730649994945;187.658379142995;1
666;64.9391154197026;163.880198525282;1
667;68.368603321184;196.949506368912;1
668;69.5255513063261;189.707398780834;1
669;66.4556021398344;188.974847308905;1
670;69.474581761728;177.343917682018;1
671;68.730098703226;184.130431971036;1
672;73.7812744801257;221.240095762718;1
673;76.50188334064;217.882346394923;1
674;71.2257019248704;199.182762952512;1
675;64.5062104482427;164.500366620687;1
676;66.5038149399263;163.269889315846;1
677;69.2104130403531;187.624820339102;1
678;63.5463697191554;150.346658456669;1
679;69.7311284328782;202.707102372802;1
680;68.6082084641792;181.724836528158;1
681;71.464130247868;206.590856693051;1
682;69.5094880014557;203.985415487617;1
683;73.7596357420018;231.608670942233;1
684;68.2777867627378;195.189930156404;1
685;72.4546334226458;200.290004474109;1
686;70.7691932703988;195.353057497215;1
687;70.4521407449342;188.098837300362;1
688;68.9040988533852;194.659769774523;1
689;69.2384271868614;197.412091355179;1
690;67.2778472839007;156.416342192304;1
691;71.4637646915818;207.768534974947;1
692;68.8406335127133;171.921149933427;1
693;71.4059647136753;216.923291191821;1
694;70.144874073255;190.585376753341;1
695;70.6796910335925;206.119839185486;1
696;68.5411160545877;201.108892294769;1
697;71.4347269121165;206.594058750348;1
698;65.2208204814207;158.987186084825;1
699;70.7731514183424;208.223566139917;1
700;69.760094789524;187.812061866277;1
701;63.9625306846396;168.349456798515;1
702;70.3041632689917;196.835051662201;1
703;70.3168492217264;205.521885795243;1
704;67.4054078779366;164.574391291788;1
705;67.121503053709;167.191527196189;1
706;68.3775798868721;168.997323920848;1
707;69.5782389725199;184.219818154564;1
708;62.5322532839863;168.15332621989;1
709;69.3368215258868;184.119415287208;1
710;66.7874672787514;172.175466312667;1
711;75.3912922303323;218.604697288874;1
712;70.2136290842041;189.658273775163;1
713;71.1035636159129;196.759936203758;1
714;69.7938878917517;181.723193180931;1
715;66.4718444604063;175.389151760833;1
716;70.7137140881225;208.710438585204;1
717;63.618717286078;162.674975183263;1
718;70.5492797174363;191.31881083447;1
719;67.4028210941089;192.672675824117;1
720;71.4351749033072;213.337773308762;1
721;68.5934051359775;187.402530930982;1
722;71.4523265352799;203.448273004639;1
723;70.6987899471723;189.985478828833;1
724;71.3914644848076;197.307058582909;1
725;70.4856431655714;193.359946993498;1
726;74.4081878556543;226.701022932309;1
727;63.4004232290441;185.188138040552;1
728;68.3997191187644;171.329108454027;1
729;67.4298541805405;175.124366331655;1
730;70.8119999651241;196.221113490145;1
731;67.1102710065681;194.752353698099;1
732;67.7282199001928;184.468450401731;1
733;68.5508321853167;179.556789891852;1
734;68.619484972581;192.605638565238;1
735;70.605761010108;197.341247176261;1
736;67.0867812193882;164.175700818982;1
737;65.3117081851018;167.327702757749;1
738;69.9241467518784;185.86658428864;1
739;68.364634884563;193.981747611358;1
740;70.869804923435;205.863934518421;1
